measurer,type,time,number
device3,auto,14:35:42.58,101
device3,auto,14:36:28.95,102
device3,auto,14:37:15.32,103
device3,auto,14:38:45.67,104
device3,auto,14:39:32.84,105
device3,auto,14:41:05.21,106
device3,auto,14:42:18.43,107
device3,auto,14:43:25.76,108
